DateTime;Battery;Heading;Pitch;Roll;Pressure;Temperature;AnalogIn1;AnalogIn2;Speed#1(0.130m);Dir#1(0.130m);Speed#2(0.160m);Dir#2(0.160m);Speed#3(0.190m);Dir#3(0.190m);Speed#4(0.220m);Dir#4(0.220m);Speed#5(0.250m);Dir#5(0.250m);Speed#6(0.280m);Dir#6(0.280m);Speed#7(0.310m);Dir#7(0.310m);Speed#8(0.340m);Dir#8(0.340m);Speed#9(0.370m);Dir#9(0.370m);Speed#10(0.400m);Dir#10(0.400m);Speed#11(0.430m);Dir#11(0.430m);Speed#12(0.460m);Dir#12(0.460m);Speed#13(0.490m);Dir#13(0.490m);Speed#14(0.520m);Dir#14(0.520m);Speed#15(0.550m);Dir#15(0.550m);Speed#16(0.580m);Dir#16(0.580m);Speed#17(0.610m);Dir#17(0.610m);Speed#18(0.640m);Dir#18(0.640m);Speed#19(0.670m);Dir#19(0.670m);Speed#20(0.700m);Dir#20(0.700m);Speed#21(0.730m);Dir#21(0.730m);Speed#22(0.760m);Dir#22(0.760m);Speed#23(0.790m);Dir#23(0.790m);Speed#24(0.820m);Dir#24(0.820m);Speed#25(0.850m);Dir#25(0.850m);Speed#26(0.880m);Dir#26(0.880m);Speed#27(0.910m);Dir#27(0.910m);Speed#28(0.940m);Dir#28(0.940m);Speed#29(0.970m);Dir#29(0.970m);
3/4/2022 19:58:11; 14.8;  3.3; -0.5; -3.8;  0.449; 21.56;    0;    0; 0.0249; 186.47; 0.0253; 163.00; 0.0391; 161.98; 0.0197; 155.12; 0.0248; 141.88; 0.0298; 128.33; 0.0336; 112.75; 0.0346; 140.15; 0.0485; 145.75; 0.0429; 134.72; 0.0408; 120.65; 0.0432; 122.44; 0.0417; 118.65; 0.0517; 134.92; 0.0362; 115.36; 0.0498; 130.28; 0.0542; 111.78; 0.0388; 148.61; 0.0319; 123.24; 0.0224; 325.18; 0.0199;  31.46; 0.0299;  93.25; 0.0268; 117.04; 0.0013; 347.01; 0.0098; 135.41; 0.0356; 104.82; 0.0327;  80.68; 0.0284;  92.82; 0.0406; 113.98;
3/4/2022 19:58:12; 14.8;  3.2; -0.4; -3.8;  0.455; 21.56;    0;    0; 0.0071; 229.57; 0.0284; 202.77; 0.0167; 235.74; 0.0271; 211.87; 0.0019;   3.01; 0.0051;  23.05; 0.0057;  23.86; 0.0110; 137.59; 0.0118; 188.75; 0.0095; 218.57; 0.0160; 298.32; 0.0156; 287.16; 0.0249; 278.55; 0.0170; 267.98; 0.0182; 275.99; 0.0031;  42.40; 0.0228; 338.94; 0.0934; 324.32; 0.0364; 179.69; 0.1938; 303.36; 0.0184; 311.92; 0.0229; 305.57; 0.0189; 237.99; 0.0220; 283.40; 0.0284; 309.13; 0.0110;  20.25; 0.0424; 292.75; 0.0242; 279.27; 0.0345; 318.88;
3/4/2022 19:58:13; 14.8;  3.3; -0.4; -3.8;  0.453; 21.56;    0;    0; 0.0208; 203.85; 0.0313; 214.05; 0.0183; 250.18; 0.0233; 233.92; 0.0172; 248.51; 0.0099; 220.10; 0.0071; 175.17; 0.0139; 187.02; 0.0179; 178.40; 0.0212; 181.08; 0.0239; 191.36; 0.0171; 235.47; 0.0256; 243.54; 0.0397; 237.75; 0.0228; 226.24; 0.0360; 215.50; 0.0534; 197.79; 0.0686; 176.99; 0.0910; 144.53; 0.0402; 187.87; 0.0149; 208.98; 0.0254; 119.80; 0.0187; 261.09; 0.0375; 240.63; 0.0189; 238.83; 0.0248; 231.70; 0.0211; 339.16; 0.0254; 284.15; 0.0305; 236.52;
3/4/2022 19:58:14; 14.8;  3.3; -0.5; -3.8;  0.452; 21.56;    0;    0; 0.0199; 150.47; 0.0232; 179.51; 0.0239; 207.96; 0.0225; 166.40; 0.0234; 169.89; 0.0192; 173.73; 0.0268; 134.85; 0.0280; 117.94; 0.0377; 146.02; 0.0233; 148.36; 0.0229; 138.18; 0.0203;  93.38; 0.0168; 103.46; 0.0075;  87.71; 0.0260;  14.46; 0.0807; 182.63; 0.0158;  45.77; 0.0284; 152.80; 0.0391; 164.86; 0.1014; 127.06; 0.0468; 120.02; 0.0135; 168.02; 0.0159; 180.36; 0.0133; 188.68; 0.0273; 172.85; 0.0227; 172.91; 0.0208; 159.99; 0.0264; 144.56; 0.0427; 180.13;
3/4/2022 19:58:15; 14.8;  3.5; -0.4; -3.7;  0.451; 21.56;    0;    0; 0.0400; 171.08; 0.0445; 133.09; 0.0269; 179.36; 0.0330; 217.98; 0.0195; 196.95; 0.0209; 169.55; 0.0264; 153.92; 0.0168; 119.15; 0.0338; 161.03; 0.0245; 172.27; 0.0390; 150.15; 0.0377; 128.54; 0.0243; 111.27; 0.0252; 106.63; 0.0207; 100.01; 0.0244; 105.69; 0.0357; 115.70; 0.0247; 120.72; 0.0622; 107.79; 0.1368; 301.80; 0.0658; 109.73; 0.0445; 118.47; 0.0337; 122.04; 0.0185; 137.62; 0.0173; 128.19; 0.0105; 270.55; 0.0122; 147.35; 0.0389; 124.84; 0.0312; 149.16;
3/4/2022 19:58:16; 14.8;  3.4; -0.5; -3.7;  0.454; 21.56;    0;    0; 0.0324; 180.71; 0.0448; 179.23; 0.0297; 174.98; 0.0085; 177.98; 0.0137; 201.88; 0.0204; 166.71; 0.0203; 187.65; 0.0208; 151.59; 0.0348; 153.21; 0.0267; 141.24; 0.0216; 128.62; 0.0209;  84.51; 0.0212;  71.82; 0.0299;  72.66; 0.0178;  65.45; 0.0217;  68.05; 0.0285; 137.13; 0.0243; 145.07; 0.0662; 307.27; 0.0550; 310.43; 0.0203; 123.53; 0.0163; 111.21; 0.0200; 128.70; 0.0272; 122.41; 0.0141; 123.69; 0.0208; 132.66; 0.0433; 120.42; 0.0588; 139.35; 0.0491; 169.08;
3/4/2022 19:58:17; 14.8;  3.2; -0.5; -3.8;  0.451; 21.56;    0;    0; 0.0456; 170.54; 0.0306; 145.38; 0.0217; 100.90; 0.0233; 123.08; 0.0137; 137.95; 0.0304; 139.13; 0.0354; 134.66; 0.0169; 147.53; 0.0289; 148.46; 0.0287; 152.81; 0.0157; 104.04; 0.0277;  53.50; 0.0287;  85.80; 0.0229;  63.88; 0.0209;  94.67; 0.0331;  11.31; 0.1382; 180.46; 0.0818;   0.91; 0.1152; 319.82; 0.1848; 315.11; 0.0845; 332.28; 0.0363;  20.48; 0.0352;   8.18; 0.0536; 352.61; 0.0559; 329.95; 0.0695; 336.16; 0.0434; 324.85; 0.0711; 186.22; 0.0069; 326.77;
3/4/2022 19:58:18; 14.8;  3.3; -0.5; -3.8;  0.455; 21.56;    0;    0; 0.0236; 185.35; 0.0166; 147.56; 0.0248; 133.86; 0.0154; 140.53; 0.0158; 145.30; 0.0156; 151.30; 0.0183; 143.88; 0.0167; 166.46; 0.0129; 158.61; 0.0041;  32.15; 0.0265;  46.07; 0.0528;  42.85; 0.0556;  41.57; 0.0632;  36.71; 0.0851;  28.94; 0.0987;  27.66; 0.0773;  40.96; 0.1005;  35.60; 0.1110;  86.54; 0.1415; 346.93; 0.1593; 345.49; 0.1556; 351.31; 0.1172;  23.17; 0.1285;   7.56; 0.1163;   2.76; 0.1217; 351.35; 0.1116;  22.45; 0.1220;  14.67; 0.1038;  28.24;
3/4/2022 19:58:19; 14.8;  3.3; -0.5; -3.8;  0.452; 21.56;    0;    0; 0.0132; 191.82; 0.0211; 184.36; 0.0208; 119.64; 0.0151; 129.90; 0.0182; 153.29; 0.0157; 164.46; 0.0156; 164.71; 0.0033;   8.62; 0.0209; 201.65; 0.0273; 254.08; 0.0261; 295.19; 0.0317; 295.84; 0.0346; 279.14; 0.0332; 270.17; 0.0356; 258.34; 0.0301; 283.25; 0.0439; 266.34; 0.0740; 280.90; 0.0562; 292.37; 0.0519; 282.13; 0.0875; 293.78; 0.0591; 279.45; 0.0613; 283.11; 0.0680; 282.75; 0.0799; 292.52; 0.0937; 298.21; 0.0816; 290.30; 0.0783; 284.34; 0.0377; 265.59;
3/4/2022 19:58:20; 14.8;  3.4; -0.5; -3.7;  0.453; 21.56;    0;    0; 0.0186; 122.23; 0.0146; 138.33; 0.0243; 178.82; 0.0296; 136.37; 0.0229; 124.52; 0.0160; 138.54; 0.0218; 151.79; 0.0165; 177.57; 0.0315; 163.75; 0.0345; 176.17; 0.0519; 164.57; 0.0757; 170.41; 0.1425; 163.32; 0.1351; 155.05; 0.2037; 151.66; 0.2124; 155.52; 0.1214; 127.33; 0.2241; 167.71; 0.1408; 178.94; 0.1351; 247.78; 0.1539; 269.59; 0.1977; 177.19; 0.1999; 164.80; 0.1993; 165.20; 0.1205; 194.31; 0.1646; 166.01; 0.1167; 188.37; 0.1643; 169.44; 0.1654; 170.18;
3/4/2022 19:58:21; 14.8;  3.4; -0.5; -3.8;  0.453; 21.56;    0;    0; 0.0158; 178.91; 0.0134; 177.86; 0.0108; 130.49; 0.0215; 151.65; 0.0127; 187.24; 0.0079; 168.26; 0.0191; 153.57; 0.0129; 116.17; 0.0064; 212.95; 0.0104; 307.97; 0.0148;  26.39; 0.0572; 319.96; 0.0587; 348.59; 0.1832; 324.26; 0.1503; 253.22; 0.1879; 335.94; 0.1301; 325.46; 0.0569; 185.75; 0.0661; 107.61; 0.1072; 345.80; 0.1428;  53.46; 0.0822;  15.02; 0.1510; 330.62; 0.1718; 304.13; 0.1257; 339.95; 0.1019; 344.11; 0.0216;   6.93; 0.2453; 332.78; 0.2004; 271.00;
3/4/2022 19:58:22; 14.8;  3.3; -0.4; -3.7;  0.451; 21.56;    0;    0; 0.0218; 168.64; 0.0133; 145.11; 0.0405;  65.21; 0.0245;  66.46; 0.0105; 190.99; 0.0085; 187.46; 0.0081; 156.61; 0.0034; 215.54; 0.0134; 210.96; 0.0182; 286.64; 0.0244; 285.69; 0.0373; 254.29; 0.0704; 267.48; 0.0739; 246.73; 0.0687; 232.33; 0.0984; 234.26; 0.0780; 236.09; 0.1108; 241.61; 0.1061; 250.34; 0.1117; 270.51; 0.0715; 256.90; 0.0645; 260.99; 0.0728; 262.35; 0.1299; 258.27; 0.0984; 257.21; 0.0742; 240.81; 0.0926; 245.70; 0.0972; 257.52; 0.1070; 246.12;
3/4/2022 19:58:23; 14.8;  3.5; -0.5; -3.7;  0.451; 21.56;    0;    0; 0.0319; 160.60; 0.0542; 151.07; 0.0204; 115.19; 0.0110; 166.85; 0.0219; 166.79; 0.0288; 153.35; 0.0219; 142.61; 0.0248; 126.13; 0.0267; 165.23; 0.0234; 189.34; 0.0307; 214.52; 0.0418; 214.07; 0.0449; 197.63; 0.0725; 188.24; 0.0817; 190.15; 0.0923; 189.03; 0.0777; 177.12; 0.0580; 182.57; 0.0742; 181.39; 0.0947; 157.99; 0.0674; 203.90; 0.0629; 202.12; 0.0689; 204.82; 0.0728; 217.58; 0.0701; 194.04; 0.0693; 211.79; 0.0657; 211.17; 0.0804; 211.48; 0.0913; 193.05;
3/4/2022 19:58:24; 14.8;  3.4; -0.5; -3.7;  0.450; 21.56;    0;    0; 0.0360; 170.25; 0.0237; 150.95; 0.0108; 158.20; 0.0190; 213.19; 0.0306; 187.52; 0.0294; 176.29; 0.0310; 181.85; 0.0275; 176.24; 0.0229; 212.86; 0.0204; 285.33; 0.0730; 341.32; 0.0638; 341.17; 0.0733; 332.74; 0.0707; 332.09; 0.0615; 343.48; 0.0496; 321.79; 0.0495; 331.78; 0.1282; 355.53; 0.1271; 342.56; 0.0640; 335.04; 0.0789; 344.41; 0.0679; 339.11; 0.0789; 337.73; 0.1043; 327.65; 0.1202; 338.53; 0.0316; 307.81; 0.0625; 251.42; 0.1855; 195.19; 0.1011; 325.89;
3/4/2022 19:58:25; 14.8;  3.3; -0.5; -3.7;  0.451; 21.56;    0;    0; 0.0209; 135.00; 0.0201;  38.75; 0.0191; 114.82; 0.0122; 181.41; 0.0294; 185.07; 0.0214; 165.96; 0.0379; 186.51; 0.0344; 211.56; 0.0341; 194.77; 0.0268; 205.90; 0.0204; 215.41; 0.0182; 233.70; 0.0116; 229.88; 0.0240; 190.80; 0.0353; 196.28; 0.0087;  71.15; 0.0370; 144.80; 0.0311; 154.26; 0.0229; 219.68; 0.0037; 273.09; 0.0198; 147.99; 0.0201; 292.86; 0.0062; 313.70; 0.0027; 241.56; 0.0120; 212.76; 0.0120; 213.82; 0.0108;  71.57; 0.0629; 118.81; 0.0592; 129.66;
3/4/2022 19:58:26; 14.8;  3.3; -0.5; -3.7;  0.452; 21.56;    0;    0; 0.0254; 153.64; 0.0122; 173.87; 0.0057; 132.88; 0.0196; 163.13; 0.0199; 157.29; 0.0177; 188.45; 0.0190; 201.30; 0.0103; 236.46; 0.0141; 147.44; 0.0034; 154.18; 0.0166; 344.62; 0.0202; 347.69; 0.0328;  24.53; 0.0323;  62.72; 0.0368;  48.64; 0.0426;  61.09; 0.0467;  86.93; 0.0418;  77.69; 0.0253; 345.36; 0.0161;   4.26; 0.0380; 341.76; 0.0379;  83.79; 0.0246;  22.19; 0.0201;  35.50; 0.0100;   7.48; 0.0346;  54.89; 0.0349;  20.83; 0.0249;  33.37; 0.0359;  78.75;
3/4/2022 19:58:27; 14.8;  3.3; -0.5; -3.8;  0.454; 21.56;    0;    0; 0.0156;  69.36; 0.0292;  34.40; 0.0038; 153.43; 0.0063; 254.43; 0.0143; 234.98; 0.0164; 232.43; 0.0148; 263.79; 0.0181; 237.63; 0.0226; 212.70; 0.0211; 212.03; 0.0292; 237.29; 0.0259; 215.72; 0.0225; 202.80; 0.0336; 177.61; 0.0171; 146.96; 0.0391; 152.13; 0.0278; 153.99; 0.0410; 133.62; 0.0723; 162.44; 0.0184; 218.37; 0.0163; 146.50; 0.0218; 169.15; 0.0073; 216.09; 0.0084; 278.23; 0.0237; 214.36; 0.0624; 193.26; 0.0578; 173.34; 0.0393; 171.07; 0.0317; 183.80;
3/4/2022 19:58:28; 14.8;  3.4; -0.5; -3.7;  0.448; 21.56;    0;    0; 0.0090; 116.28; 0.0176; 170.54; 0.0035; 151.26; 0.0032; 266.42; 0.0019;  98.97; 0.0081; 103.52; 0.0116; 205.46; 0.0180; 241.44; 0.0268; 158.32; 0.0162; 164.25; 0.0133; 170.89; 0.0277; 137.34; 0.0335; 123.93; 0.0343; 108.33; 0.0260; 111.23; 0.0789;  91.74; 0.0706; 105.95; 0.0559; 100.83; 0.1056;  88.26; 0.0331;  97.30; 0.0088; 246.63; 0.1271;  78.11; 0.1305;  70.15; 0.1202;  70.96; 0.1148;  74.69; 0.1164;  73.68; 0.0903;  64.54; 0.1058;  73.12; 0.1119;  92.10;
3/4/2022 19:58:29; 14.8;  3.4; -0.5; -3.7;  0.448; 21.56;    0;    0; 0.0183; 105.17; 0.0185; 144.25; 0.0016;   3.58; 0.0111; 144.88; 0.0083; 218.66; 0.0157; 252.26; 0.0280; 242.34; 0.0285; 227.85; 0.0319; 178.20; 0.0252; 209.72; 0.0111; 216.97; 0.0190; 191.84; 0.0150; 167.26; 0.0143; 112.25; 0.0206;  45.00; 0.0641; 172.20; 0.0624; 168.73; 0.1105; 170.78; 0.0200; 208.61; 0.0322; 117.36; 0.0559; 125.68; 0.0086; 176.67; 0.0133; 139.86; 0.0189; 170.24; 0.0243; 181.41; 0.0582; 170.70; 0.0391; 332.13; 0.0222; 350.92; 0.0291; 136.67;
3/4/2022 19:58:30; 14.8;  3.4; -0.5; -3.7;  0.455; 21.56;    0;    0; 0.0221; 110.16; 0.0362; 140.38; 0.0070; 111.80; 0.0068; 143.97; 0.0029; 206.57; 0.0094; 261.44; 0.0089; 274.50; 0.0187; 270.61; 0.0272; 148.53; 0.0282; 139.02; 0.0332; 121.58; 0.0383;  98.55; 0.0536; 121.11; 0.0641; 120.37; 0.0794; 129.94; 0.0771;  93.34; 0.0647; 102.94; 0.0914; 104.05; 0.0875; 125.51; 0.0557; 127.86; 0.0460;  99.26; 0.0407; 110.26; 0.0513; 100.89; 0.0775; 110.63; 0.0457;  89.62; 0.0570; 103.18; 0.0762; 114.92; 0.0766;  99.84; 0.0286;  88.20;
3/4/2022 19:58:31; 14.8;  3.4; -0.5; -3.8;  0.450; 21.56;    0;    0; 0.0040;  49.09; 0.0030; 209.98; 0.0174; 312.21; 0.0208; 249.12; 0.0162; 262.22; 0.0234; 264.12; 0.0301; 264.67; 0.0416; 246.77; 0.0323; 225.88; 0.0309; 240.37; 0.0373; 252.34; 0.0293; 265.89; 0.0389; 259.04; 0.0306; 263.43; 0.0362; 313.66; 0.0222; 228.11; 0.0267; 243.72; 0.0163; 273.16; 0.0884; 328.41; 0.0288; 248.86; 0.0533; 310.89; 0.0439; 282.36; 0.0409; 305.05; 0.0596; 314.66; 0.0466; 316.48; 0.0689; 341.72; 0.0839;   0.20; 0.1274; 351.51; 0.0857; 340.72;
3/4/2022 19:58:32; 14.8;  3.3; -0.5; -3.8;  0.451; 21.56;    0;    0; 0.0273; 168.61; 0.0194; 137.51; 0.0117;  84.09; 0.0106; 108.09; 0.0118; 185.86; 0.0161; 175.74; 0.0117; 243.65; 0.0307; 198.79; 0.0484; 153.75; 0.0441; 135.92; 0.0419; 121.03; 0.1638;  22.28; 0.0663; 117.76; 0.0975;  55.10; 0.1034; 140.46; 0.1597; 150.69; 0.1769;  33.38; 0.1875; 156.76; 0.1519; 157.96; 0.1144; 170.13; 0.1159; 168.55; 0.1299; 265.45; 0.1782; 152.67; 0.1045; 147.71; 0.1108; 139.14; 0.1169; 149.22; 0.0917; 170.84; 0.1609; 139.59; 0.1374; 144.33;
3/4/2022 19:58:33; 14.8;  3.3; -0.4; -3.8;  0.455; 21.56;    0;    0; 0.0046;  90.00; 0.0283; 178.79; 0.0119; 330.85; 0.0187; 199.02; 0.0265; 224.85; 0.0328; 220.54; 0.0319; 220.68; 0.0380; 224.04; 0.0422; 197.66; 0.0292; 193.66; 0.0317; 191.27; 0.0156; 163.19; 0.0358; 183.37; 0.0546; 192.38; 0.0746; 184.00; 0.0222; 152.05; 0.0090;  29.12; 0.0115; 206.34; 0.0437; 205.80; 0.0489; 245.48; 0.1154; 175.92; 0.0380; 209.00; 0.0180; 194.11; 0.0148; 202.59; 0.0298; 178.27; 0.0180; 283.50; 0.0427; 152.24; 0.0251; 250.70; 0.1008; 188.21;
3/4/2022 19:58:34; 14.8;  3.4; -0.5; -3.8;  0.449; 21.56;    0;    0; 0.0042; 164.98; 0.0048; 254.22; 0.0111; 336.19; 0.0100; 125.27; 0.0128; 202.55; 0.0212; 222.71; 0.0224; 215.54; 0.0242; 222.66; 0.0269; 213.63; 0.0057; 291.61; 0.0119; 312.95; 0.0219; 336.25; 0.0186; 317.40; 0.0162; 304.96; 0.0266; 262.23; 0.0460;   2.74; 0.0077; 250.14; 0.0422; 206.63; 0.0796; 302.59; 0.0380; 319.81; 0.0637; 308.81; 0.0705; 318.10; 0.0342; 330.73; 0.0094;  16.11; 0.0136; 107.10; 0.0337; 128.13; 0.0061;  89.06; 0.0175; 291.44; 0.0103;  95.55;
3/4/2022 19:58:35; 14.8;  3.3; -0.5; -3.8;  0.451; 21.56;    0;    0; 0.0069; 167.38; 0.0025; 251.57; 0.0108; 232.92; 0.0131; 163.09; 0.0259; 135.94; 0.0226; 171.08; 0.0137; 156.80; 0.0202; 126.76; 0.0409; 143.16; 0.0270; 131.25; 0.0269; 112.28; 0.0350; 113.93; 0.0458; 130.22; 0.0426; 137.66; 0.0579; 166.83; 0.0280; 100.07; 0.0290; 109.12; 0.0309;  85.36; 0.0256;  51.34; 0.0485; 116.83; 0.0114; 330.07; 0.0154;  62.94; 0.0188;  76.18; 0.0294;  98.02; 0.0150;  39.32; 0.0074;  58.24; 0.0200; 108.98; 0.0484;  96.88; 0.0256;  98.76;
3/4/2022 19:58:36; 14.8;  3.3; -0.4; -3.8;  0.460; 21.56;    0;    0; 0.0111; 212.11; 0.0380; 195.43; 0.0152; 226.86; 0.0126; 280.51; 0.0006; 218.66; 0.0216; 224.81; 0.0226; 267.97; 0.0133; 239.18; 0.0377; 191.49; 0.0348; 170.56; 0.0331; 163.32; 0.0411; 138.05; 0.0498; 129.86; 0.0549; 133.82; 0.0465; 128.45; 0.0777; 154.72; 0.0445; 112.02; 0.0365; 112.35; 0.0365; 119.51; 0.0186; 281.79; 0.0156; 154.58; 0.0660; 118.43; 0.0543; 120.91; 0.0294;  99.01; 0.0577; 103.63; 0.0794; 108.28; 0.0902; 113.38; 0.0242;  73.66; 0.0337; 344.69;
3/4/2022 19:58:37; 14.8;  3.4; -0.5; -3.7;  0.451; 21.56;    0;    0; 0.0165; 165.63; 0.0139; 188.25; 0.0164; 233.41; 0.0111; 286.16; 0.0075; 266.95; 0.0062; 175.39; 0.0064; 318.81; 0.0028; 175.91; 0.0478; 146.34; 0.0345; 148.75; 0.0356; 133.52; 0.0414; 125.26; 0.0519; 121.06; 0.0562; 149.79; 0.0611; 133.08; 0.0776; 129.46; 0.0140; 182.05; 0.0483; 123.53; 0.0685; 110.68; 0.1153; 120.48; 0.0659; 115.83; 0.0579; 108.22; 0.0450; 125.60; 0.1092; 112.50; 0.0932; 112.46; 0.0967; 117.20; 0.0985; 106.82; 0.1037;  99.61; 0.1013; 119.63;
3/4/2022 19:58:38; 14.8;  3.4; -0.5; -3.7;  0.448; 21.56;    0;    0; 0.0081; 189.23; 0.0547; 214.50; 0.0155; 238.47; 0.0098; 166.96; 0.0089; 277.77; 0.0029; 116.57; 0.0079; 351.97; 0.0106; 315.00; 0.0196; 172.98; 0.0186; 167.24; 0.0094; 163.89; 0.0107; 326.46; 0.0099; 329.83; 0.0195; 252.40; 0.0460; 211.58; 0.0191; 315.85; 0.1207; 343.44; 0.0330; 202.06; 0.0827; 111.63; 0.1716; 111.72; 0.0574; 335.49; 0.0382; 353.99; 0.0356; 328.54; 0.0527; 342.43; 0.0259; 330.67; 0.0326; 337.06; 0.0174; 207.30; 0.0878; 182.15; 0.0253; 338.70;
3/4/2022 19:58:39; 14.8;  3.4; -0.5; -3.8;  0.453; 21.56;    0;    0; 0.0171; 138.56; 0.0437; 181.70; 0.0115; 264.49; 0.0156; 190.73; 0.0101; 262.03; 0.0051; 250.50; 0.0037; 263.83; 0.0290; 298.15; 0.0245; 196.36; 0.0202; 198.17; 0.0270; 165.19; 0.0220; 197.70; 0.0188; 295.20; 0.0152; 281.01; 0.0150; 283.48; 0.0282;  76.65; 0.0294; 143.44; 0.0458; 142.90; 0.1001; 142.59; 0.1154; 304.70; 0.0360;  95.58; 0.0171; 331.34; 0.0041; 297.82; 0.0423; 109.76; 0.0623; 113.85; 0.0533; 117.38; 0.0519; 118.69; 0.0449; 108.56; 0.0327; 115.39;
3/4/2022 19:58:40; 14.8;  3.4; -0.5; -3.8;  0.450; 21.56;    0;    0; 0.0109; 220.54; 0.0140; 165.07; 0.0136; 225.60; 0.0220; 205.05; 0.0138; 221.77; 0.0137; 145.38; 0.0059; 103.80; 0.0029; 294.78; 0.0343; 156.65; 0.0212; 144.59; 0.0180; 157.14; 0.0219; 164.63; 0.0148; 192.91; 0.0318; 184.87; 0.0273; 187.80; 0.0032; 302.20; 0.0466; 168.23; 0.0131; 143.39; 0.0196; 167.95; 0.0129; 155.81; 0.0240; 275.26; 0.0169; 121.43; 0.0185;  75.59; 0.0034; 261.63; 0.0338; 141.37; 0.0293; 142.62; 0.0413; 136.96; 0.0473; 172.83; 0.0180; 117.85;
3/4/2022 19:58:41; 14.8;  3.4; -0.4; -3.7;  0.451; 21.56;    0;    0; 0.0120; 185.28; 0.0397; 194.14; 0.0219; 133.52; 0.0174; 152.99; 0.0141; 130.69; 0.0118; 107.21; 0.0151; 104.22; 0.0239; 126.68; 0.0250; 147.39; 0.0048;  94.76; 0.0128;  31.96; 0.0086; 169.22; 0.0162; 228.75; 0.0071;   5.63; 0.0400; 339.08; 0.0516; 299.74; 0.0350; 248.20; 0.0463; 229.64; 0.1604; 310.85; 0.1198; 318.72; 0.0420; 308.13; 0.0274;   9.67; 0.0370;  12.95; 0.0309; 351.82; 0.0451; 345.87; 0.0520;   4.64; 0.1209; 322.19; 0.0464; 324.29; 0.0098; 142.07;
3/4/2022 19:58:42; 14.8;  3.4; -0.5; -3.7;  0.453; 21.56;    0;    0; 0.0197; 227.47; 0.0312; 201.80; 0.0183;  39.44; 0.0039;  21.25; 0.0068; 190.15; 0.0155; 161.57; 0.0172; 174.65; 0.0185; 159.12; 0.0351; 161.72; 0.0319; 148.85; 0.0238; 130.24; 0.0185; 157.05; 0.0234; 148.62; 0.0295; 177.67; 0.0568; 172.11; 0.0663; 175.42; 0.0377; 138.66; 0.0528; 163.83; 0.0316; 342.31; 0.0924; 306.37; 0.0370; 344.65; 0.0107; 359.46; 0.0378;  55.89; 0.0294;  62.48; 0.0214;  90.00; 0.0321; 122.16; 0.0298;  16.79; 0.0387; 108.39; 0.0309; 116.32;
3/4/2022 19:58:43; 14.8;  3.3; -0.5; -3.8;  0.451; 21.56;    0;    0; 0.0296; 199.35; 0.0324; 183.00; 0.0230;  47.29; 0.0145; 194.80; 0.0167; 234.02; 0.0173; 201.68; 0.0194; 185.03; 0.0190; 224.36; 0.0294; 190.58; 0.0226; 187.13; 0.0186; 228.49; 0.0166; 193.20; 0.0047; 245.06; 0.0148; 235.45; 0.0226; 333.21; 0.0524; 200.44; 0.0190; 251.28; 0.0040; 135.00; 0.0665; 312.32; 0.1672; 306.00; 0.0482;  91.19; 0.0281; 350.37; 0.0401; 328.45; 0.0491; 315.99; 0.0487; 313.92; 0.0390; 326.51; 0.0094; 311.13; 0.0271; 227.84; 0.0103; 299.54;
3/4/2022 19:58:44; 14.8;  3.4; -0.4; -3.7;  0.451; 21.56;    0;    0; 0.0021; 136.97; 0.0042;  98.13; 0.0054;  17.10; 0.0127;  91.35; 0.0062;  69.23; 0.0122; 150.08; 0.0133; 153.63; 0.0094; 155.35; 0.0390; 148.83; 0.0230; 142.23; 0.0293; 166.20; 0.0238; 168.12; 0.0129; 189.83; 0.0123; 152.81; 0.0131; 161.70; 0.0322; 169.07; 0.0648; 168.34; 0.0412; 175.27; 0.1542; 118.18; 0.1747; 304.39; 0.0202;  14.93; 0.0049; 278.30; 0.0147; 327.50; 0.0044;  18.43; 0.0232; 345.00; 0.0075;  48.24; 0.0045;  22.04; 0.0096; 192.59; 0.0437; 184.59;
3/4/2022 19:58:45; 14.8;  3.4; -0.5; -3.8;  0.454; 21.56;    0;    0; 0.0179; 187.72; 0.0113; 171.87; 0.0045; 262.41; 0.0133; 217.04; 0.0145; 177.63; 0.0136; 199.77; 0.0122; 189.93; 0.0248; 218.12; 0.0450; 165.47; 0.0539; 169.96; 0.0444; 183.23; 0.0527; 188.07; 0.0407; 179.72; 0.0532; 184.64; 0.0588; 192.07; 0.0628; 186.96; 0.0583; 181.77; 0.0505; 162.82; 0.0559; 167.08; 0.0318; 204.95; 0.0385; 156.23; 0.0345; 180.83; 0.0367; 174.85; 0.0407; 177.75; 0.0438; 170.67; 0.0457; 160.69; 0.0382; 179.10; 0.0770; 171.04; 0.0605; 166.03;
3/4/2022 19:58:46; 14.8;  3.3; -0.5; -3.8;  0.450; 21.56;    0;    0; 0.0137; 163.42; 0.0086; 185.31; 0.0036;  88.41; 0.0066; 217.04; 0.0219; 163.30; 0.0143; 147.87; 0.0168; 150.38; 0.0085; 109.29; 0.0355; 145.91; 0.0263; 132.38; 0.0109; 103.27; 0.0223;  72.22; 0.0210;  56.08; 0.0423; 140.56; 0.0565; 147.44; 0.0427; 112.00; 0.0437; 114.63; 0.0865; 121.72; 0.1163; 325.48; 0.0360; 333.22; 0.0393;  70.50; 0.0472; 340.72; 0.0440;  67.28; 0.0371;  64.82; 0.0184;  66.35; 0.0338;  73.33; 0.0248;  24.29; 0.0274; 134.56; 0.0401;  91.86;
